Atom: Cu, Spin: 1, Partial Phase Shift and DOS at Energy =    0.67235511
Total DOS in Cell and MT Volumes =   10.36457519   8.91302587
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.16698190           1.49176773           1.22910417
  1    -1           0.06938398           1.14670541           0.79981766
  1     0           0.06938398           1.14670541           0.79981766
  1     1           0.06938398           1.14670541           0.79981766
  2    -2           2.95810441           1.05987360           1.04501056
  2    -1           2.95810441           1.06716503           1.05219824
  2     0           2.95810441           1.05258217           1.03782289
  2     1           2.95810441           1.06716503           1.05219824
  2     2           2.95810441           1.05987360           1.04501056
  3    -3           0.00151298           0.02054901           0.00881652
  3    -2           0.00151298           0.00568796           0.00243928
  3    -1           0.00151298           0.01367273           0.00586569
  3     0           0.00151298           0.03086343           0.01324276
  3     1           0.00151298           0.01367273           0.00586569
  3     2           0.00151298           0.00568796           0.00243928
  3     3           0.00151298           0.02054901           0.00881652
  4    -4           0.00004365           0.00233511           0.00072160
  4    -3           0.00004365           0.00062561           0.00019315
  4    -2           0.00004365           0.00136046           0.00042024
  4    -1           0.00004365           0.00272902           0.00084338
  4     0           0.00004365           0.00124854           0.00038573
  4     1           0.00004365           0.00272902           0.00084338
  4     2           0.00004365           0.00136046           0.00042024
  4     3           0.00004365           0.00062561           0.00019315
  4     4           0.00004365           0.00233511           0.00072160
