Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.86313434
Total DOS in Cell and MT Volumes =   23.52073071  18.64367951
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.15933194           0.89331401           0.54521287
  1    -1          -0.52111810           1.39954581           0.77661322
  1     0          -0.52111810           1.40012091           0.77661322
  1     1          -0.52111810           1.40069602           0.77661322
  2    -2           1.12296587           3.13109760           2.76269059
  2    -1           1.17619737           4.63471476           4.15842016
  2     0           1.06973435           1.62388454           1.36696101
  2     1           1.17619737           4.64396211           4.15842016
  2     2           1.12296585           3.13212540           2.76269059
  3    -3           0.01090493           0.14204443           0.05554040
  3    -2           0.01294769           0.18090643           0.10365864
  3    -1           0.01111280           0.13798782           0.05392641
  3     0           0.01059312           0.14956615           0.05796139
  3     1           0.01111282           0.13798591           0.05392641
  3     2           0.01294769           0.18140761           0.10365864
  3     3           0.01090494           0.14319273           0.05554040
  4    -4           0.00029517           0.02586973           0.00593507
  4    -3           0.00046363           0.00940060           0.01291277
  4    -2           0.00040140           0.00736950           0.00775476
  4    -1           0.00030966           0.03103916           0.00857878
  4     0           0.00030347           0.02856258           0.00486940
  4     1           0.00030966           0.03106409           0.00857878
  4     2           0.00040140           0.00690288           0.00775476
  4     3           0.00046363           0.01867288           0.01291277
  4     4           0.00029517           0.02929705           0.00593507
