Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.70325662
Total DOS in Cell and MT Volumes =   14.90804178  11.37650620
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.94399880           0.57499132           0.35947141
  1    -1          -0.38391079           1.20950767           0.67096221
  1     0          -0.38391079           1.20950767           0.67096221
  1     1          -0.38391079           1.20950767           0.67096221
  2    -2           1.31614406           1.79579167           1.58373810
  2    -1           1.31614406           2.63195020           2.32116682
  2     0           1.31614406           0.95963314           0.84630937
  2     1           1.31614406           2.63195020           2.32116682
  2     2           1.31614406           1.79579167           1.58373810
  3    -3           0.00837006           0.09624230           0.04034204
  3    -2           0.00837006           0.11781689           0.04938425
  3    -1           0.00837006           0.11655614           0.04885426
  3     0           0.00837006           0.06577154           0.02757372
  3     1           0.00837006           0.11655614           0.04885426
  3     2           0.00837006           0.11781689           0.04938425
  3     3           0.00837006           0.09624230           0.04034204
  4    -4           0.00026327           0.01093391           0.00291443
  4    -3           0.00026327           0.02992034           0.00797649
  4    -2           0.00026327           0.02038560           0.00543456
  4    -1           0.00026327           0.01559314           0.00415631
  4     0           0.00026327           0.00874237           0.00233056
  4     1           0.00026327           0.01559314           0.00415631
  4     2           0.00026327           0.02038560           0.00543456
  4     3           0.00026327           0.02992034           0.00797649
  4     4           0.00026327           0.01093391           0.00291443
Atom: V , Spin: 1, Partial Phase Shift and DOS at Energy =    0.70325662
Total DOS in Cell and MT Volumes =   25.41930894  21.90884684
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.74102863           0.44026473           0.30090055
  1    -1          -0.19724702           1.01687241           0.58291114
  1     0          -0.19724702           1.01687241           0.58291114
  1     1          -0.19724702           1.01687241           0.58291114
  2    -2           1.03074046           3.83716204           3.55242312
  2    -1           1.03074046           5.82337250           5.39182485
  2     0           1.03074046           1.85095158           1.71302139
  2     1           1.03074046           5.82337250           5.39182485
  2     2           1.03074046           3.83716204           3.55242312
  3    -3           0.00267697           0.07922453           0.02881996
  3    -2           0.00267697           0.10017173           0.03643913
  3    -1           0.00267697           0.09884143           0.03595439
  3     0           0.00267697           0.04979918           0.01811832
  3     1           0.00267697           0.09884143           0.03595439
  3     2           0.00267697           0.10017173           0.03643913
  3     3           0.00267697           0.07922453           0.02881996
  4    -4           0.00008211           0.01018906           0.00252103
  4    -3           0.00008211           0.02752396           0.00681123
  4    -2           0.00008211           0.01876788           0.00464435
  4    -1           0.00008211           0.01462698           0.00361908
  4     0           0.00008211           0.00791596           0.00195885
  4     1           0.00008211           0.01462698           0.00361908
  4     2           0.00008211           0.01876788           0.00464435
  4     3           0.00008211           0.02752396           0.00681123
  4     4           0.00008211           0.01018906           0.00252103
