Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.72456304
Total DOS in Cell and MT Volumes =    8.67946437   6.79752307
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.97972686           0.34122458           0.21858128
  1    -1          -0.39500015           0.61381342           0.33679914
  1     0          -0.39500015           0.61381342           0.33679914
  1     1          -0.39500015           0.61381342           0.33679914
  2    -2           1.35967577           1.11479182           0.99805660
  2    -1           1.35967577           1.54853332           1.38617873
  2     0           1.35967577           0.68105032           0.60993448
  2     1           1.35967577           1.54853332           1.38617873
  2     2           1.35967577           1.11479182           0.99805660
  3    -3           0.00852078           0.05808192           0.02388303
  3    -2           0.00852078           0.06276422           0.02580640
  3    -1           0.00852078           0.05605918           0.02304863
  3     0           0.00852078           0.06111603           0.02513463
  3     1           0.00852078           0.05605918           0.02304863
  3     2           0.00852078           0.06276422           0.02580640
  3     3           0.00852078           0.05808192           0.02388303
  4    -4           0.00027757           0.00510203           0.00134333
  4    -3           0.00027757           0.01352066           0.00355971
  4    -2           0.00027757           0.00901558           0.00237375
  4    -1           0.00027757           0.00786013           0.00206921
  4     0           0.00027757           0.00317545           0.00083645
  4     1           0.00027757           0.00786013           0.00206921
  4     2           0.00027757           0.00901558           0.00237375
  4     3           0.00027757           0.01352066           0.00355971
  4     4           0.00027757           0.00510203           0.00134333
Atom: Mo, Spin: 1, Partial Phase Shift and DOS at Energy =    0.72456304
Total DOS in Cell and MT Volumes =    8.84150836   7.17629776
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.89395118           0.30925612           0.20437472
  1    -1          -0.33385815           0.58624785           0.32385605
  1     0          -0.33385815           0.58624785           0.32385605
  1     1          -0.33385815           0.58624785           0.32385605
  2    -2           1.69182391           1.18734043           1.09734523
  2    -1           1.69182391           1.54463161           1.42716513
  2     0           1.69182391           0.83004924           0.76752532
  2     1           1.69182391           1.54463161           1.42716513
  2     2           1.69182391           1.18734043           1.09734523
  3    -3           0.00772612           0.05675211           0.02301326
  3    -2           0.00772612           0.06152007           0.02494466
  3    -1           0.00772612           0.05488397           0.02225313
  3     0           0.00772612           0.05955431           0.02415346
  3     1           0.00772612           0.05488397           0.02225313
  3     2           0.00772612           0.06152007           0.02494466
  3     3           0.00772612           0.05675211           0.02301326
  4    -4           0.00025131           0.00506132           0.00132180
  4    -3           0.00025131           0.01343690           0.00350894
  4    -2           0.00025131           0.00894277           0.00233548
  4    -1           0.00025131           0.00781166           0.00203975
  4     0           0.00025131           0.00314349           0.00082133
  4     1           0.00025131           0.00781166           0.00203975
  4     2           0.00025131           0.00894277           0.00233548
  4     3           0.00025131           0.01343690           0.00350894
  4     4           0.00025131           0.00506132           0.00132180
