Atom: Mo, Spin: 1, Partial Phase Shift and DOS at Energy =    0.85405086
Total DOS in Cell and MT Volumes =   12.13689152  10.00048400
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.02565513           0.22056945           0.13933104
  1    -1          -0.41880047           0.74610749           0.40994839
  1     0          -0.41878846           0.72922840           0.39855716
  1     1          -0.41880047           0.74745232           0.40994839
  2    -2           1.80819072           1.71903743           1.59616349
  2    -1           1.84259999           2.17287992           2.04754010
  2     0           1.77383968           1.16608916           1.06094414
  2     1           1.84259999           2.18025346           2.04754010
  2     2           1.80819002           1.71478271           1.59616349
  3    -3           0.00973525           0.10756661           0.04431448
  3    -2           0.01156252           0.06342028           0.02734685
  3    -1           0.00990621           0.10354779           0.04097202
  3     0           0.00948351           0.09157746           0.03830814
  3     1           0.00990622           0.10359088           0.04097202
  3     2           0.01156251           0.06391883           0.02734685
  3     3           0.00973527           0.10897697           0.04431448
  4    -4           0.00023989           0.01053442           0.00275823
  4    -3           0.00038601           0.00523408           0.00473933
  4    -2           0.00032948           0.00736891           0.00301285
  4    -1           0.00025373           0.01496268           0.00358374
  4     0           0.00024724           0.01119167           0.00258454
  4     1           0.00025373           0.01499974           0.00358374
  4     2           0.00032948           0.00659960           0.00301285
  4     3           0.00038601           0.01264647           0.00473933
  4     4           0.00023989           0.01435480           0.00275823
