#-------------------------------------------------------------------------------
#
#
#           ********************************************************
#           *                                                      *
#           *    Full-Potential Multiple Scattering Theory Based   *
#           *                                                      *
#           *  Ab Initio Electronic Structure Calculation Package  *
#           *                                                      *
#           ********************************************************
#
#
#   username                 : ywg
#   system name              : bolt.psc.edu
#   code compiled            : Thursday, February 13 2020 13:49:32
#   MuST source code version : Develop
#-------------------------------------------------------------------------------
# Potential Type          : Muffin-Tin
# Single Site Solver: Spherical
# MST Method        : LSMS
# Spin Parameter    : Non-Collinear -  3
# Number of Atoms         :      2
# Bravais Lattice Vector  :
#         5.42000000   0.00000000   0.00000000
#         0.00000000   5.42000000   0.00000000
#         0.00000000   0.00000000   5.42000000
# Energy Offset           :   -2522
# Column Legend :    31
#         1. Type
#         2. Index
#         3. Position-X
#         4. Position-Y
#         5. Position-Z
#         6. Force-X
#         7. Force-Y
#         8. Force-Z
#         9. EvecIn-X
#        10. EvecIn-Y
#        11. EvecIn-Z
#        12. EvecOut-X
#        13. EvecOut-Y
#        14. EvecOut-Z
#        15. Bcon-X
#        16. Bcon-Y
#        17. Bcon-Z
#        18. Volume - MT
#        19. Volume - VP
#        20. LIZ Size
#        21. Energy
#        22. Exc_energy
#        23. Pressure
#        24. Charge-MT
#        25. Charge-VP
#        26. Moment-MT
#        27. Moment-VP
#        28. RMS-Charge
#        29. RMS-Potential
#        30. RMS-Evec
#        31. RMS-Bcon
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Type  Indx      X          Y          Z       Force-X    Force-Y    Force-Z    EvecIn-X   EvecIn-Y   EvecIn-Z  EvecOut-X  EvecOut-Y  EvecOut-Z    Bcon-X     Bcon-Y     Bcon-Z     Vol-MT     Vol-VP   LIZ  Energy           Exch_energy      Pressure      Charge-MT  Charge-VP   Moment-MT  Moment-VP RMS-Rho   RMS-Pot  RMS-Evec  RMS-Bcon 
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# ****************************************************
# SCF Iteration:    2
# S-D Time Step:    1
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -1.185181   0.000000   0.164182  54.148743  79.610044   64 -0.813264108E+00   0.000000 -0.548686055E-01  25.025118   8.000230   2.299841   2.312628  0.46E-04  0.63E-03  0.14E+00  0.14E+00
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.994391   0.000000   0.105768   0.992852   0.000000   0.119356   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.813111358E+00   0.000000 -0.568056370E-01  25.024679   7.999770   2.307339   2.315851  0.47E-04  0.63E-03  0.14E-01  0.00E+00
# ****************************************************
# SCF Iteration:    4
# S-D Time Step:    2
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -1.451932   0.000000   0.195797  54.148743  79.610044   64 -0.813660718E+00   0.000000 -0.221466280E+00  25.022244   8.000170   2.299135   2.310546  0.15E-04  0.35E-04  0.13E+00  0.13E+00
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.991159   0.000000   0.132680   0.989306   0.000000   0.145853   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.813530197E+00   0.000000 -0.219668361E+00  25.021931   7.999830   2.307245   2.314571  0.16E-04  0.37E-04  0.13E-01  0.00E+00
# ****************************************************
# SCF Iteration:    6
# S-D Time Step:    2
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -1.712529   0.000000   0.224932  54.148743  79.610044   64 -0.814047604E+00   0.000000 -0.228118573E+00  25.022357   8.000197   2.300552   2.310542  0.17E-04  0.39E-04  0.13E+00  0.13E+00
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.987307   0.000000   0.158825   0.985168   0.000000   0.171592   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.813901346E+00   0.000000 -0.224481415E+00  25.021996   7.999803   2.309365   2.315447  0.17E-04  0.34E-04  0.13E-01  0.00E+00
# ****************************************************
# SCF Iteration:    2
# S-D Time Step:    3
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -1.966566   0.000000   0.251305  54.148743  79.610044   64 -0.814453441E+00   0.000000 -0.210753437E+00  25.022907   8.000321   2.302999   2.311499  0.14E-04  0.63E-04  0.13E+00  0.13E+00
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.982895   0.000000   0.184164   0.980499   0.000000   0.196523   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.814227033E+00   0.000000 -0.210317104E+00  25.022305   7.999679   2.312370   2.317152  0.16E-04  0.54E-04  0.13E-01  0.00E+00
# ****************************************************
# SCF Iteration:    4
# S-D Time Step:    3
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -2.213988   0.000000   0.275441  54.148743  79.610044   64 -0.814780200E+00   0.000000 -0.219157798E+00  25.022886   8.000248   2.303853   2.311095  0.35E-05  0.45E-04  0.12E+00  0.12E+00
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.977983   0.000000   0.208683   0.975352   0.000000   0.220656   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.814586973E+00   0.000000 -0.216491209E+00  25.022430   7.999752   2.313019   2.316729  0.26E-05  0.51E-04  0.12E-01  0.00E+00
# ****************************************************
# SCF Iteration:    6
# S-D Time Step:    3
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -2.455260   0.000000   0.297507  54.148743  79.610044   64 -0.815114690E+00   0.000000 -0.212882608E+00  25.023188   8.000276   2.304330   2.310338  0.58E-05  0.63E-04  0.12E+00  0.12E+00
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.972610   0.000000   0.232444   0.969764   0.000000   0.244044   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.814910795E+00   0.000000 -0.211061409E+00  25.022677   7.999724   2.313362   2.316019  0.52E-05  0.65E-04  0.12E-01  0.00E+00
# ****************************************************
# SCF Iteration:    2
# S-D Time Step:    4
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -2.690456   0.000000   0.317476  54.148743  79.610044   64 -0.815427091E+00   0.000000 -0.203426220E+00  25.023540   8.000269   2.304743   2.309630  0.45E-05  0.11E-03  0.12E+00  0.12E+00
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.966820   0.000000   0.255458   0.963782   0.000000   0.266691   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.815227018E+00   0.000000 -0.201435242E+00  25.023043   7.999731   2.313573   2.315281  0.39E-05  0.12E-03  0.12E-01  0.00E+00
# ****************************************************
# SCF Iteration:    4
# S-D Time Step:    4
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -2.919707   0.000000   0.335398  54.148743  79.610044   64 -0.815725329E+00   0.000000 -0.196464446E+00  25.023840   8.000265   2.305206   2.309010  0.58E-05  0.15E-03  0.11E+00  0.11E+00
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.960656   0.000000   0.277741   0.957447   0.000000   0.288609   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.815526778E+00   0.000000 -0.194409862E+00  25.023352   7.999735   2.313831   2.314620  0.49E-05  0.16E-03  0.11E-01  0.00E+00
# ****************************************************
# SCF Iteration:    6
# S-D Time Step:    4
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -3.143072   0.000000   0.351508  54.148743  79.610044   64 -0.816008653E+00   0.000000 -0.189423834E+00  25.024138   8.000262   2.305473   2.308244  0.41E-05  0.19E-03  0.11E+00  0.11E+00
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.954160   0.000000   0.299297   0.950799   0.000000   0.309808   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.815811925E+00   0.000000 -0.187250163E+00  25.023656   7.999738   2.313937   2.313850  0.37E-05  0.20E-03  0.11E-01  0.00E+00
# ****************************************************
# SCF Iteration:    2
# S-D Time Step:    5
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -3.360716   0.000000   0.365889  54.148743  79.610044   64 -0.816277419E+00   0.000000 -0.181882974E+00  25.024439   8.000257   2.305672   2.307462  0.41E-05  0.23E-03  0.11E+00  0.11E+00
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.947369   0.000000   0.320144   0.943874   0.000000   0.330305   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.816083751E+00   0.000000 -0.179589118E+00  25.023968   7.999743   2.313943   2.313023  0.34E-05  0.24E-03  0.11E-01  0.00E+00
# ****************************************************
# SCF Iteration:    4
# S-D Time Step:    5
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -3.572756   0.000000   0.378637  54.148743  79.610044   64 -0.816533835E+00   0.000000 -0.174168570E+00  25.024740   8.000254   2.305837   2.306691  0.39E-05  0.28E-03  0.11E+00  0.11E+00
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.940319   0.000000   0.340296   0.936707   0.000000   0.350115   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.816341339E+00   0.000000 -0.171801822E+00  25.024276   7.999746   2.313970   2.312256  0.34E-05  0.28E-03  0.10E-01  0.00E+00
# ****************************************************
# SCF Iteration:    6
# S-D Time Step:    5
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -3.779281   0.000000   0.389764  54.148743  79.610044   64 -0.816777992E+00   0.000000 -0.168232955E+00  25.024998   8.000251   2.306104   2.306046  0.41E-05  0.31E-03  0.10E+00  0.10E+00
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.933042   0.000000   0.359767   0.929330   0.000000   0.369251   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.816586067E+00   0.000000 -0.165768118E+00  25.024540   7.999749   2.314082   2.311591  0.35E-05  0.32E-03  0.10E-01  0.00E+00
# ****************************************************
# SCF Iteration:    2
# S-D Time Step:    6
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -3.980392   0.000000   0.399474  54.148743  79.610044   64 -0.817008692E+00   0.000000 -0.162691617E+00  25.025239   8.000244   2.306322   2.305394  0.35E-05  0.34E-03  0.10E+00  0.10E+00
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.925573   0.000000   0.378569   0.921775   0.000000   0.387726   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.816820019E+00   0.000000 -0.160085689E+00  25.024796   7.999756   2.314143   2.310911  0.28E-05  0.35E-03  0.99E-02  0.00E+00
# ****************************************************
# SCF Iteration:    4
# S-D Time Step:    6
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -4.176196   0.000000   0.407748  54.148743  79.610044   64 -0.817227515E+00   0.000000 -0.157297931E+00  25.025470   8.000237   2.306680   2.304909  0.38E-05  0.37E-03  0.97E-01  0.97E-01
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.917939   0.000000   0.396722   0.914068   0.000000   0.405560   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.817043236E+00   0.000000 -0.154625913E+00  25.025039   7.999763   2.314277   2.310328  0.32E-05  0.39E-03  0.96E-02  0.00E+00
# ****************************************************
# SCF Iteration:    6
# S-D Time Step:    6
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -4.366828   0.000000   0.414893  54.148743  79.610044   64 -0.817436590E+00   0.000000 -0.153689555E+00  25.025667   8.000234   2.306840   2.304269  0.30E-05  0.40E-03  0.95E-01  0.95E-01
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.910167   0.000000   0.414242   0.906237   0.000000   0.422771   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.817254349E+00   0.000000 -0.150902304E+00  25.025244   7.999766   2.314296   2.309661  0.26E-05  0.41E-03  0.94E-02  0.00E+00
# ****************************************************
# SCF Iteration:    2
# S-D Time Step:    7
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -4.552455  -0.000000   0.421103  54.148743  79.610044   64 -0.817635533E+00   0.000000 -0.143162942E+00  25.026006   8.000234   2.306767   2.303492  0.35E-05  0.45E-03  0.92E-01  0.92E-01
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.902281   0.000000   0.431148   0.898301   0.000000   0.439380   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.817452237E+00   0.000000 -0.140186017E+00  25.025583   7.999766   2.314171   2.308938  0.35E-05  0.47E-03  0.91E-02  0.00E+00
# ****************************************************
# SCF Iteration:    4
# S-D Time Step:    7
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -4.732856  -0.000000   0.424230  54.148743  79.610044   64 -0.817822656E+00   0.000000 -0.165496496E+00  25.025613   8.000211   2.309110   2.304796  0.11E-04  0.34E-03  0.89E-01  0.90E-01
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.894307   0.000000   0.447455   0.890301   0.000000   0.455372   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.817657465E+00   0.000000 -0.162901485E+00  25.025230   7.999789   2.315609   2.309468  0.90E-05  0.35E-03  0.89E-02  0.00E+00
# ****************************************************
# SCF Iteration:    6
# S-D Time Step:    7
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -4.908086   0.000000   0.427698  54.148743  79.610044   64 -0.818000429E+00   0.000000 -0.172126307E+00  25.025573   8.000202   2.309683   2.304587  0.56E-05  0.31E-03  0.87E-01  0.87E-01
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.886282   0.000000   0.463146   0.882251   0.000000   0.470779   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.817842711E+00   0.000000 -0.169943679E+00  25.025205   7.999798   2.315746   2.308928  0.38E-05  0.32E-03  0.86E-02  0.00E+00
# ****************************************************
# SCF Iteration:    2
# S-D Time Step:    8
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -5.078323  -0.000000   0.429593  54.148743  79.610044   64 -0.818160792E+00   0.000000 -0.193283896E+00  25.025203   8.000168   2.310899   2.304925  0.54E-05  0.20E-03  0.84E-01  0.85E-01
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.878215   0.000000   0.478266   0.874172   0.000000   0.485617   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.818028954E+00   0.000000 -0.191666671E+00  25.024897   7.999832   2.316105   2.308517  0.36E-05  0.21E-03  0.84E-02  0.00E+00
# ****************************************************
# SCF Iteration:    4
# S-D Time Step:    8
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -5.243890  -0.000000   0.431423  54.148743  79.610044   64 -0.818316952E+00   0.000000 -0.198832919E+00  25.025170   8.000146   2.311322   2.304651  0.53E-05  0.18E-03  0.82E-01  0.82E-01
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.870122   0.000000   0.492836   0.866069   0.000000   0.499924   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.818200073E+00   0.000000 -0.197237311E+00  25.024903   7.999854   2.316053   2.307859  0.31E-05  0.18E-03  0.82E-02  0.00E+00
# ****************************************************
# SCF Iteration:    6
# S-D Time Step:    8
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -5.405028   0.000000   0.432563  54.148743  79.610044   64 -0.818475230E+00   0.000000 -0.203011340E+00  25.025193   8.000163   2.311640   2.304312  0.66E-05  0.16E-03  0.80E-01  0.80E-01
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.862013   0.000000   0.506886   0.857958   0.000000   0.513719   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.818353594E+00   0.000000 -0.202144053E+00  25.024892   7.999837   2.316131   2.307365  0.39E-05  0.16E-03  0.79E-02  0.00E+00
# ****************************************************
# SCF Iteration:    2
# S-D Time Step:    9
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -5.561376   0.000000   0.431767  54.148743  79.610044   64 -0.818600807E+00   0.000000 -0.233687836E+00  25.024598   8.000109   2.313095   2.304905  0.20E-05  0.45E-05  0.77E-01  0.78E-01
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.853915   0.000000   0.520413   0.849872   0.000000   0.526990   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.818519023E+00   0.000000 -0.232952843E+00  25.024397   7.999891   2.316493   2.306960  0.20E-05  0.39E-05  0.77E-02  0.00E+00
# ****************************************************
# SCF Iteration:    4
# S-D Time Step:    9
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -5.713717   0.000000   0.431479  54.148743  79.610044   64 -0.818732011E+00   0.000000 -0.239378943E+00  25.024550   8.000083   2.313479   2.304684  0.15E-04  0.24E-04  0.75E-01  0.76E-01
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.845825   0.000000   0.533461   0.841792   0.000000   0.539802   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.818669780E+00   0.000000 -0.238808696E+00  25.024397   7.999917   2.316302   2.306239  0.12E-04  0.25E-04  0.75E-02  0.00E+00
# ****************************************************
# SCF Iteration:    6
# S-D Time Step:    9
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -5.861726   0.000000   0.430454  54.148743  79.610044   64 -0.818855094E+00   0.000000 -0.253127660E+00  25.024333   8.000061   2.314033   2.304607  0.56E-05  0.91E-04  0.73E-01  0.73E-01
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.837766   0.000000   0.546030   0.833750   0.000000   0.552142   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.818809510E+00   0.000000 -0.252993452E+00  25.024222   7.999939   2.316396   2.305774  0.40E-05  0.92E-04  0.73E-02  0.00E+00
# ****************************************************
# SCF Iteration:    2
# S-D Time Step:   10
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -6.006158   0.000000   0.431136  54.148743  79.610044   64 -0.819001132E+00   0.000000 -0.215924478E+00  25.025228   8.000099   2.312653   2.303030  0.31E-05  0.99E-04  0.72E-01  0.72E-01
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.829736   0.000000   0.558157   0.825729   0.000000   0.564068   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.818928618E+00   0.000000 -0.214905397E+00  25.025047   7.999901   2.315787   2.305015  0.24E-05  0.10E-03  0.71E-02  0.00E+00
# ****************************************************
# SCF Iteration:    4
# S-D Time Step:   10
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -6.146940   0.000000   0.429499  54.148743  79.610044   64 -0.819122328E+00   0.000000 -0.222257703E+00  25.025178   8.000097   2.312810   2.302658  0.17E-05  0.69E-04  0.70E-01  0.70E-01
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.821734   0.000000   0.569871   0.817752   0.000000   0.575570   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.819050515E+00   0.000000 -0.221444481E+00  25.025001   7.999903   2.315823   2.304583  0.22E-05  0.70E-04  0.70E-02  0.00E+00
# ****************************************************
# SCF Iteration:    6
# S-D Time Step:   10
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   1.000000   0.000000   0.000000   1.000000  -6.284123  -0.000000   0.428236  54.148743  79.610044   64 -0.819241537E+00   0.000000 -0.202529275E+00  25.025663   8.000101   2.312391   2.301927  0.83E-05  0.17E-03  0.68E-01  0.68E-01
 Fe        2   2.710000   2.710000   2.710000   0.000000   0.000000   0.000000   0.813784   0.000000   0.581168   0.809824   0.000000   0.586673   0.000000   0.000000   0.000000  54.148743  79.610044   64 -0.819164840E+00   0.000000 -0.201934219E+00  25.025478   7.999899   2.315429   2.303930  0.83E-05  0.17E-03  0.68E-02  0.00E+00
