Atom: Cu, Spin: 1, Partial Phase Shift and DOS at Energy =    0.81532485
Total DOS in Cell and MT Volumes =   12.78519942  11.04722502
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.31147159           1.10351877           0.89825291
  1    -1           0.02719652           1.48465097           1.03131400
  1     0           0.02719652           1.48465097           1.03131400
  1     1           0.02719652           1.48465097           1.03131400
  2    -2           2.91539785           1.42923660           1.41020517
  2    -1           2.91539785           1.37787370           1.35952155
  2     0           2.91539785           1.48059950           1.46088878
  2     1           2.91539785           1.37787370           1.35952155
  2     2           2.91539785           1.42923660           1.41020517
  3    -3           0.00216276           0.01179138           0.00513687
  3    -2           0.00216276           0.02447877           0.01066618
  3    -1           0.00216276           0.00929726           0.00405001
  3     0           0.00216276           0.01553257           0.00676716
  3     1           0.00216276           0.00929726           0.00405001
  3     2           0.00216276           0.02447877           0.01066618
  3     3           0.00216276           0.01179138           0.00513687
  4    -4           0.00006878           0.00401809           0.00125798
  4    -3           0.00006878           0.00100547           0.00031461
  4    -2           0.00006878           0.00238998           0.00074811
  4    -1           0.00006878           0.00456889           0.00143046
  4     0           0.00006878           0.00227538           0.00071232
  4     1           0.00006878           0.00456889           0.00143046
  4     2           0.00006878           0.00238998           0.00074811
  4     3           0.00006878           0.00100547           0.00031461
  4     4           0.00006878           0.00401809           0.00125798
