Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.55316303
Total DOS in Cell and MT Volumes =   35.58505340  28.03457652
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.74959755           1.33763246           0.87491657
  1    -1          -0.26326454           2.57754268           1.41473338
  1     0          -0.26326454           2.57838266           1.41473338
  1     1          -0.26326454           2.57922265           1.41473338
  2    -2           1.07213114           4.75159315           4.23203635
  2    -1           1.14017655           5.90407700           5.37987467
  2     0           1.00408572           3.59698414           3.08419800
  2     1           1.14017655           5.92361428           5.37987467
  2     2           1.07213112           4.75923670           4.23203635
  3    -3           0.00453843           0.18620389           0.06792821
  3    -2           0.00548170           0.22438312           0.09347816
  3    -1           0.00464059           0.26194036           0.09596819
  3     0           0.00438520           0.07469829           0.02586824
  3     1           0.00464059           0.26193862           0.09596819
  3     2           0.00548170           0.22464251           0.09347816
  3     3           0.00453844           0.18788211           0.06792821
  4    -4           0.00009502           0.01846706           0.00414466
  4    -3           0.00015628           0.00001073           0.01266530
  4    -2           0.00013405           0.01544314           0.00925241
  4    -1           0.00010075           0.01777381           0.00542957
  4     0           0.00009693           0.02629148           0.00383854
  4     1           0.00010075           0.01781120           0.00542957
  4     2           0.00013405           0.01420595           0.00925241
  4     3           0.00015628           0.01958539           0.01266530
  4     4           0.00009502           0.02549001           0.00414466
