Atom: Cu, Spin: 1, Partial Phase Shift and DOS at Energy =    0.79364619
Total DOS in Cell and MT Volumes =    6.78794547   5.89785917
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.28159891           0.85341091           0.69128488
  1    -1           0.03395089           0.69781571           0.48283260
  1     0           0.03395089           0.69821613           0.48283260
  1     1           0.03395089           0.69861654           0.48283260
  2    -2           2.93311469           0.75272507           0.74243454
  2    -1           2.93497566           0.77615311           0.76833700
  2     0           2.93125372           0.72852101           0.71653207
  2     1           2.93497566           0.77646180           0.76833700
  2     2           2.93311469           0.75210340           0.74243454
  3    -3           0.00162894           0.00521245           0.00177389
  3    -2           0.00232133           0.00872870           0.00408849
  3    -1           0.00186452           0.00428557           0.00159867
  3     0           0.00127559           0.00763077           0.00203672
  3     1           0.00186453           0.00433953           0.00159867
  3     2           0.00232133           0.00872441           0.00408849
  3     3           0.00162896           0.00606723           0.00177389
  4    -4           0.00002189           0.00176605           0.00044632
  4    -3           0.00007546           0.00009948           0.00019662
  4    -2           0.00005322           0.00031124           0.00013208
  4    -1           0.00005650           0.00214681           0.00070275
  4     0          -0.00002451           0.00093286           0.00008697
  4     1           0.00005650           0.00214705           0.00070275
  4     2           0.00005322          -0.00027067           0.00013208
  4     3           0.00007546           0.00040842           0.00019662
  4     4           0.00002189           0.00139188           0.00044632
