Atom: Cu, Spin: 1, Partial Phase Shift and DOS at Energy =    0.64995888
Total DOS in Cell and MT Volumes =    3.91527244   3.33817056
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.12940466           0.44646419           0.36677702
  1    -1           0.07630053           0.49780653           0.34918284
  1     0           0.07630057           0.49823297           0.34918453
  1     1           0.07630053           0.49865464           0.34918284
  2    -2           2.97785976           0.38634623           0.38009117
  2    -1           2.97953429           0.38924395           0.38471210
  2     0           2.97618524           0.38245254           0.37547107
  2     1           2.97953429           0.38965273           0.38471210
  2     2           2.97785976           0.38555381           0.38009117
  3    -3           0.00110971           0.00523705           0.00266791
  3    -2           0.00160054           0.00497828           0.00231358
  3    -1           0.00127605           0.00388558           0.00188552
  3     0           0.00086020           0.00834380           0.00384157
  3     1           0.00127606           0.00392456           0.00188552
  3     2           0.00160054           0.00497492           0.00231358
  3     3           0.00110971           0.00612414           0.00266791
  4    -4           0.00001308           0.00088229           0.00017098
  4    -3           0.00004696          -0.00017156           0.00009204
  4    -2           0.00003285           0.00044609           0.00002420
  4    -1           0.00003500           0.00091682           0.00030628
  4     0          -0.00001628           0.00012065           0.00000312
  4     1           0.00003500           0.00091703           0.00030628
  4     2           0.00003285          -0.00029601           0.00002420
  4     3           0.00004696           0.00023743           0.00009204
  4     4           0.00001308           0.00034377           0.00017098
