Atom: Ag, Spin: 1, Partial Phase Shift and DOS at Energy =    0.47721748
Total DOS in Cell and MT Volumes =    4.34052152   3.31871537
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.13246126           0.91100980           0.74278960
  1    -1           0.03678246           0.76790869           0.51943977
  1     0           0.03678246           0.76855651           0.51943977
  1     1           0.03678246           0.76920433           0.51943977
  2    -2           3.00657764           0.20864237           0.19515519
  2    -1           3.00818955           0.22050828           0.21032964
  2     0           3.00496572           0.19699154           0.17998073
  2     1           3.00818955           0.22045030           0.21032964
  2     2           3.00657764           0.20882848           0.19515519
  3    -3           0.00176132           0.00804387           0.00259780
  3    -2           0.00233440           0.01237940           0.00594447
  3    -1           0.00195830           0.00616751           0.00212908
  3     0           0.00146584           0.01250908           0.00330089
  3     1           0.00195831           0.00622975           0.00212908
  3     2           0.00233440           0.01237499           0.00594447
  3     3           0.00176133           0.00940175           0.00259780
  4    -4           0.00002267          -0.00016612           0.00028879
  4    -3           0.00006122           0.00030623           0.00010123
  4    -2           0.00004533          -0.00078885           0.00021318
  4    -1           0.00004767           0.00098824           0.00032378
  4     0          -0.00001098          -0.00020527           0.00015849
  4     1           0.00004767           0.00098841           0.00032378
  4     2           0.00004533          -0.00070914           0.00021318
  4     3           0.00006122           0.00024843           0.00010123
  4     4           0.00002267           0.00065294           0.00028879
