Atom: Ag, Spin: 1, Partial Phase Shift and DOS at Energy =    0.47721748
Total DOS in Cell and MT Volumes =    4.35895653   3.38501526
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.13246126           1.22751661           1.00296543
  1    -1           0.03678246           0.66973775           0.45570902
  1     0           0.03678246           0.67038557           0.45570902
  1     1           0.03678246           0.67103339           0.45570902
  2    -2           3.00657764           0.21178239           0.19646380
  2    -1           3.00818955           0.20772613           0.19808377
  2     0           3.00496572           0.21605374           0.19484382
  2     1           3.00818955           0.20766815           0.19808377
  2     2           3.00657764           0.21196850           0.19646380
  3    -3           0.00176132           0.00875247           0.00422490
  3    -2           0.00233440           0.00822592           0.00429876
  3    -1           0.00195830           0.00852753           0.00425059
  3     0           0.00146584           0.01074056           0.00418637
  3     1           0.00195831           0.00858976           0.00425059
  3     2           0.00233440           0.00822150           0.00429876
  3     3           0.00176133           0.01011035           0.00422490
  4    -4           0.00002267          -0.00031785           0.00013960
  4    -3           0.00006122           0.00041972           0.00013793
  4    -2           0.00004533           0.00020721           0.00013783
  4    -1           0.00004767           0.00041466           0.00013682
  4     0          -0.00001098          -0.00037244           0.00014457
  4     1           0.00004767           0.00041484           0.00013682
  4     2           0.00004533           0.00028693           0.00013783
  4     3           0.00006122           0.00036191           0.00013793
  4     4           0.00002267           0.00050121           0.00013960
