Atom: H , Spin: 1, Partial Phase Shift and DOS at Energy =    0.64678609
Total DOS in Cell and MT Volumes =    1.32824996   0.91963138
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -2.17166399           0.87976001           0.74930715
  1    -1           0.02796080           0.13386746           0.05355915
  1     0           0.02796080           0.13386746           0.05355915
  1     1           0.02796080           0.13386746           0.05355915
  2    -2           0.00076429           0.00883238           0.00187075
  2    -1           0.00076429           0.00883238           0.00187075
  2     0           0.00076429           0.00883238           0.00187075
  2     1           0.00076429           0.00883238           0.00187075
  2     2           0.00076429           0.00883238           0.00187075
  3    -3           0.00001441           0.00037554           0.00004111
  3    -2           0.00001441           0.00037554           0.00004111
  3    -1           0.00001441           0.00037554           0.00004111
  3     0           0.00001441           0.00037554           0.00004111
  3     1           0.00001441           0.00037554           0.00004111
  3     2           0.00001441           0.00037554           0.00004111
  3     3           0.00001441           0.00037554           0.00004111
  4    -4           0.00000019           0.00001076           0.00000059
  4    -3           0.00000019           0.00001076           0.00000059
  4    -2           0.00000019           0.00001076           0.00000059
  4    -1           0.00000019           0.00001076           0.00000059
  4     0           0.00000019           0.00001076           0.00000059
  4     1           0.00000019           0.00001076           0.00000059
  4     2           0.00000019           0.00001076           0.00000059
  4     3           0.00000019           0.00001076           0.00000059
  4     4           0.00000019           0.00001076           0.00000059
