Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.65983233
Total DOS in Cell and MT Volumes =   20.52442904  16.10403619
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.88624085           0.62239097           0.40317937
  1    -1          -0.34433211           1.37746260           0.75833562
  1     0          -0.34433211           1.37746260           0.75833562
  1     1          -0.34433211           1.37746260           0.75833562
  2    -2           1.23159072           2.72388857           2.41260541
  2    -1           1.23159072           3.79687637           3.36297305
  2     0           1.23159072           1.65090076           1.46223777
  2     1           1.23159072           3.79687637           3.36297305
  2     2           1.23159072           2.72388857           2.41260541
  3    -3           0.00759992           0.11433179           0.04668930
  3    -2           0.00759992           0.15050285           0.06146010
  3    -1           0.00759992           0.14698819           0.06002333
  3     0           0.00759992           0.06534719           0.02668826
  3     1           0.00759992           0.14698819           0.06002333
  3     2           0.00759992           0.15050285           0.06146010
  3     3           0.00759992           0.11433179           0.04668930
  4    -4           0.00024473           0.01626916           0.00427146
  4    -3           0.00024473           0.02910348           0.00764187
  4    -2           0.00024473           0.02076517           0.00545244
  4    -1           0.00024473           0.02212408           0.00580850
  4     0           0.00024473           0.01170302           0.00307300
  4     1           0.00024473           0.02212408           0.00580850
  4     2           0.00024473           0.02076517           0.00545244
  4     3           0.00024473           0.02910348           0.00764187
  4     4           0.00024473           0.01626916           0.00427146
Atom: Ti, Spin: 1, Partial Phase Shift and DOS at Energy =    0.65983233
Total DOS in Cell and MT Volumes =   28.37922683  23.30716508
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.79134376           0.58481744           0.39878490
  1    -1          -0.23140273           1.44209910           0.82358286
  1     0          -0.23140273           1.44209910           0.82358286
  1     1          -0.23140273           1.44209910           0.82358286
  2    -2           0.66908506           4.15967185           3.71242894
  2    -1           0.66908506           5.90360038           5.26977764
  2     0           0.66908506           2.41574332           2.15508023
  2     1           0.66908506           5.90360038           5.26977764
  2     2           0.66908506           4.15967185           3.71242894
  3    -3           0.00278875           0.09679704           0.03530074
  3    -2           0.00278875           0.12991393           0.04737783
  3    -1           0.00278875           0.12648589           0.04612674
  3     0           0.00278875           0.05226376           0.01906174
  3     1           0.00278875           0.12648589           0.04612674
  3     2           0.00278875           0.12991393           0.04737783
  3     3           0.00278875           0.09679704           0.03530074
  4    -4           0.00008552           0.01534728           0.00380669
  4    -3           0.00008552           0.02449930           0.00607739
  4    -2           0.00008552           0.01761739           0.00437023
  4    -1           0.00008552           0.02070305           0.00513499
  4     0           0.00008552           0.01083280           0.00268725
  4     1           0.00008552           0.02070305           0.00513499
  4     2           0.00008552           0.01761739           0.00437023
  4     3           0.00008552           0.02449930           0.00607739
  4     4           0.00008552           0.01534728           0.00380669
