Atom: Mg, Spin: 1, Partial Phase Shift and DOS at Energy =    0.42325290
Total DOS in Cell and MT Volumes =    5.93216716   4.45037504
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0           0.13179714           1.54960751           1.36325873
  1    -1           0.18995264           1.15074936           0.85027979
  1     0           0.18995264           1.15171267           0.85027979
  1     1           0.18995264           1.15267599           0.85027979
  2    -2           0.02932085           0.17247758           0.09962396
  2    -1           0.03408832           0.15696965           0.10241923
  2     0           0.02455339           0.18964351           0.09682870
  2     1           0.03408832           0.15693789           0.10241923
  2     2           0.02932085           0.17411970           0.09962396
  3    -3           0.00080871           0.01027377           0.00479273
  3    -2           0.00136657           0.00982068           0.00486429
  3    -1           0.00099556           0.01016138           0.00481537
  3     0           0.00052843           0.01288266           0.00475876
  3     1           0.00099557           0.01022541           0.00481537
  3     2           0.00136657           0.00981279           0.00486429
  3     3           0.00080871           0.01226444           0.00479273
  4    -4           0.00000518          -0.00064105           0.00018581
  4    -3           0.00004519           0.00051965           0.00018232
  4    -2           0.00002925          -0.00001935           0.00018325
  4    -1           0.00003027           0.00055730           0.00018096
  4     0          -0.00002871          -0.00067706           0.00019367
  4     1           0.00003027           0.00055754           0.00018096
  4     2           0.00002925           0.00036571           0.00018325
  4     3           0.00004519           0.00048813           0.00018232
  4     4           0.00000518           0.00068132           0.00018581
