Atom: Ta, Spin: 1, Partial Phase Shift and DOS at Energy =    0.64422103
Total DOS in Cell and MT Volumes =    9.32683826   7.22565831
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.89356605           0.32481801           0.21425841
  1    -1          -0.35394219           0.61375984           0.33221145
  1     0          -0.35394219           0.61375984           0.33221145
  1     1          -0.35394219           0.61375984           0.33221145
  2    -2           1.07326295           1.23655203           1.08078088
  2    -1           1.07326295           1.73441981           1.51618229
  2     0           1.07326295           0.73868426           0.64537946
  2     1           1.07326295           1.73441981           1.51618229
  2     2           1.07326295           1.23655203           1.08078088
  3    -3           0.00624471           0.04949034           0.01938706
  3    -2           0.00624471           0.06422266           0.02515704
  3    -1           0.00624471           0.06489207           0.02541856
  3     0           0.00624471           0.02638776           0.01033980
  3     1           0.00624471           0.06489207           0.02541856
  3     2           0.00624471           0.06422266           0.02515704
  3     3           0.00624471           0.04949034           0.01938706
  4    -4           0.00024770           0.00562123           0.00146696
  4    -3           0.00024770           0.01911353           0.00499017
  4    -2           0.00024770           0.01286424           0.00335839
  4    -1           0.00024770           0.00829797           0.00216567
  4     0           0.00024770           0.00472096           0.00123226
  4     1           0.00024770           0.00829797           0.00216567
  4     2           0.00024770           0.01286424           0.00335839
  4     3           0.00024770           0.01911353           0.00499017
  4     4           0.00024770           0.00562123           0.00146696
Atom: Ta, Spin: 2, Partial Phase Shift and DOS at Energy =    0.64422103
Total DOS in Cell and MT Volumes =    9.32683826   7.22565831
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.89356605           0.32481801           0.21425841
  1    -1          -0.35394219           0.61375984           0.33221145
  1     0          -0.35394219           0.61375984           0.33221145
  1     1          -0.35394219           0.61375984           0.33221145
  2    -2           1.07326295           1.23655203           1.08078088
  2    -1           1.07326295           1.73441981           1.51618229
  2     0           1.07326295           0.73868426           0.64537946
  2     1           1.07326295           1.73441981           1.51618229
  2     2           1.07326295           1.23655203           1.08078088
  3    -3           0.00624471           0.04949034           0.01938706
  3    -2           0.00624471           0.06422266           0.02515704
  3    -1           0.00624471           0.06489207           0.02541856
  3     0           0.00624471           0.02638776           0.01033980
  3     1           0.00624471           0.06489207           0.02541856
  3     2           0.00624471           0.06422266           0.02515704
  3     3           0.00624471           0.04949034           0.01938706
  4    -4           0.00024770           0.00562123           0.00146696
  4    -3           0.00024770           0.01911353           0.00499017
  4    -2           0.00024770           0.01286424           0.00335839
  4    -1           0.00024770           0.00829797           0.00216567
  4     0           0.00024770           0.00472096           0.00123226
  4     1           0.00024770           0.00829797           0.00216567
  4     2           0.00024770           0.01286424           0.00335839
  4     3           0.00024770           0.01911353           0.00499017
  4     4           0.00024770           0.00562123           0.00146696
