Atom: Al, Spin: 1, Partial Phase Shift and DOS at Energy =    0.55344295
Total DOS in Cell and MT Volumes =    6.05639038   4.76333607
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0           0.44619436           0.96389563           0.90352496
  1    -1           0.47415198           1.35732697           1.08035500
  1     0           0.47415198           1.35732697           1.08035500
  1     1           0.47415198           1.35732697           1.08035500
  2    -2           0.05783942           0.18699979           0.11647166
  2    -1           0.05783942           0.18699979           0.11647166
  2     0           0.05783942           0.18699979           0.11647166
  2     1           0.05783942           0.18699979           0.11647166
  2     2           0.05783942           0.18699979           0.11647166
  3    -3           0.00210377           0.01143155           0.00495257
  3    -2           0.00210377           0.01143155           0.00495257
  3    -1           0.00210377           0.01143155           0.00495257
  3     0           0.00210377           0.01143155           0.00495257
  3     1           0.00210377           0.01143155           0.00495257
  3     2           0.00210377           0.01143155           0.00495257
  3     3           0.00210377           0.01143155           0.00495257
  4    -4           0.00006991           0.00061045           0.00019110
  4    -3           0.00006991           0.00061045           0.00019110
  4    -2           0.00006991           0.00061045           0.00019110
  4    -1           0.00006991           0.00061045           0.00019110
  4     0           0.00006991           0.00061045           0.00019110
  4     1           0.00006991           0.00061045           0.00019110
  4     2           0.00006991           0.00061045           0.00019110
  4     3           0.00006991           0.00061045           0.00019110
  4     4           0.00006991           0.00061045           0.00019110
