Atom: Li, Spin: 1, Partial Phase Shift and DOS at Energy =    0.55344295
Total DOS in Cell and MT Volumes =    4.92812299   3.24456770
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.62823237           1.18376138           0.90770013
  1    -1           0.06462283           0.62872549           0.46162138
  1     0           0.06462283           0.62872549           0.46162138
  1     1           0.06462283           0.62872549           0.46162138
  2    -2           3.13849110           0.33324396           0.17767781
  2    -1           3.13849110           0.25345643           0.13513574
  2     0           3.13849110           0.41303150           0.22021988
  2     1           3.13849110           0.25345643           0.13513574
  2     2           3.13849110           0.33324396           0.17767781
  3    -3          -0.00037404           0.04019066           0.01607362
  3    -2          -0.00037404           0.02365057           0.00945985
  3    -1          -0.00037404           0.03821045           0.01528236
  3     0          -0.00037404           0.04316098           0.01726051
  3     1          -0.00037404           0.03821045           0.01528236
  3     2          -0.00037404           0.02365057           0.00945985
  3     3          -0.00037404           0.04019066           0.01607362
  4    -4          -0.00001864           0.00309990           0.00091948
  4    -3          -0.00001864           0.00179711           0.00053323
  4    -2          -0.00001864           0.00330388           0.00098009
  4    -1          -0.00001864           0.00264051           0.00078322
  4     0          -0.00001864           0.00280571           0.00083226
  4     1          -0.00001864           0.00264051           0.00078322
  4     2          -0.00001864           0.00330388           0.00098009
  4     3          -0.00001864           0.00179711           0.00053323
  4     4          -0.00001864           0.00309990           0.00091948
