Atom: Hf, Spin: 1, Partial Phase Shift and DOS at Energy =    0.62112474
Total DOS in Cell and MT Volumes =   12.75483453   9.49327685
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.91760335           0.48074018           0.30998305
  1    -1          -0.38325697           0.86929291           0.47022208
  1     0          -0.38325697           0.86929291           0.47022208
  1     1          -0.38325697           0.86929291           0.47022208
  2    -2           0.76088322           1.65384687           1.37999267
  2    -1           0.76088322           2.41515701           2.01546300
  2     0           0.76088322           0.89253673           0.74452234
  2     1           0.76088322           2.41515701           2.01546300
  2     2           0.76088322           1.65384687           1.37999267
  3    -3           0.00589514           0.06721567           0.02662432
  3    -2           0.00589514           0.09024816           0.03574691
  3    -1           0.00589514           0.08668416           0.03433492
  3     0           0.00589514           0.03801295           0.01505842
  3     1           0.00589514           0.08668416           0.03433492
  3     2           0.00589514           0.09024816           0.03574691
  3     3           0.00589514           0.06721567           0.02662432
  4    -4           0.00025361           0.00868776           0.00228157
  4    -3           0.00025361           0.01795515           0.00471609
  4    -2           0.00025361           0.01314135           0.00345168
  4    -1           0.00025361           0.01137488           0.00298719
  4     0           0.00025361           0.00704394           0.00185009
  4     1           0.00025361           0.01137488           0.00298719
  4     2           0.00025361           0.01314135           0.00345168
  4     3           0.00025361           0.01795515           0.00471609
  4     4           0.00025361           0.00868776           0.00228157
Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.62112474
Total DOS in Cell and MT Volumes =   13.26301959  10.50000053
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.85913818           0.44713603           0.29678667
  1    -1          -0.32000415           0.82687583           0.45467849
  1     0          -0.32000415           0.82687583           0.45467849
  1     1          -0.32000415           0.82687583           0.45467849
  2    -2           1.10694990           1.78960282           1.58728404
  2    -1           1.10694990           2.53942003           2.25239342
  2     0           1.10694990           1.03978561           0.92217467
  2     1           1.10694990           2.53942003           2.25239342
  2     2           1.10694990           1.78960282           1.58728404
  3    -3           0.00624486           0.06683600           0.02655118
  3    -2           0.00624486           0.09076042           0.03605457
  3    -1           0.00624486           0.08667719           0.03443215
  3     0           0.00624486           0.03707423           0.01472971
  3     1           0.00624486           0.08667719           0.03443215
  3     2           0.00624486           0.09076042           0.03605457
  3     3           0.00624486           0.06683600           0.02655118
