Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.65984687
Total DOS in Cell and MT Volumes =   20.51093411  16.09733771
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.88625132           0.61934297           0.40120650
  1    -1          -0.34433942           1.37353824           0.75617759
  1     0          -0.34433942           1.37353824           0.75617759
  1     1          -0.34433942           1.37353824           0.75617759
  2    -2           1.23166496           2.72408613           2.41279425
  2    -1           1.23166496           3.79843558           3.36437406
  2     0           1.23166496           1.64973667           1.46121443
  2     1           1.23166496           3.79843558           3.36437406
  2     2           1.23166496           2.72408613           2.41279425
  3    -3           0.00760045           0.11420608           0.04663820
  3    -2           0.00760045           0.15035282           0.06139913
  3    -1           0.00760045           0.14678403           0.05994024
  3     0           0.00760045           0.06533916           0.02668514
  3     1           0.00760045           0.14678403           0.05994024
  3     2           0.00760045           0.15035282           0.06139913
  3     3           0.00760045           0.11420608           0.04663820
  4    -4           0.00024475           0.01627083           0.00427191
  4    -3           0.00024475           0.02908611           0.00763733
  4    -2           0.00024475           0.02074955           0.00544836
  4    -1           0.00024475           0.02213116           0.00581038
  4     0           0.00024475           0.01169598           0.00307116
  4     1           0.00024475           0.02213116           0.00581038
  4     2           0.00024475           0.02074955           0.00544836
  4     3           0.00024475           0.02908611           0.00763733
  4     4           0.00024475           0.01627083           0.00427191
Atom: Ti, Spin: 1, Partial Phase Shift and DOS at Energy =    0.65984687
Total DOS in Cell and MT Volumes =   28.33997030  23.27312472
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.79135521           0.58258204           0.39726226
  1    -1          -0.23140927           1.44213602           0.82360746
  1     0          -0.23140927           1.44213602           0.82360746
  1     1          -0.23140927           1.44213602           0.82360746
  2    -2           0.66913220           4.15319892           3.70666564
  2    -1           0.66913220           5.89325393           5.26056305
  2     0           0.66913220           2.41314390           2.15276824
  2     1           0.66913220           5.89325393           5.26056305
  2     2           0.66913220           4.15319892           3.70666564
  3    -3           0.00278892           0.09668477           0.03525994
  3    -2           0.00278892           0.12976988           0.04732548
  3    -1           0.00278892           0.12630123           0.04605957
  3     0           0.00278892           0.05226009           0.01906049
  3     1           0.00278892           0.12630123           0.04605957
  3     2           0.00278892           0.12976988           0.04732548
  3     3           0.00278892           0.09668477           0.03525994
  4    -4           0.00008553           0.01535001           0.00380738
  4    -3           0.00008553           0.02449339           0.00607595
  4    -2           0.00008553           0.01761097           0.00436866
  4    -1           0.00008553           0.02071126           0.00513704
  4     0           0.00008553           0.01082749           0.00268594
  4     1           0.00008553           0.02071126           0.00513704
  4     2           0.00008553           0.01761097           0.00436866
  4     3           0.00008553           0.02449339           0.00607595
  4     4           0.00008553           0.01535001           0.00380738
