Atom: Mo, Spin: 1, Partial Phase Shift and DOS at Energy =    0.80313346
Total DOS in Cell and MT Volumes =   17.80951988  15.88931878
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.96877032           0.68448564           0.44996096
  1    -1          -0.38043265           0.39004228           0.21610951
  1     0          -0.38043265           0.39004228           0.21610951
  1     1          -0.38043265           0.39004228           0.21610951
  2    -2           1.85813130           3.14226300           2.93860926
  2    -1           1.85813130           3.14226300           2.93860926
  2     0           1.85813130           3.14226300           2.93860926
  2     1           1.85813130           3.14226300           2.93860926
  2     2           1.85813130           3.14226300           2.93860926
  3    -3           0.00975406           0.03208173           0.01327864
  3    -2           0.00975406           0.03208173           0.01327864
  3    -1           0.00975406           0.03208173           0.01327864
  3     0           0.00975406           0.03208173           0.01327864
  3     1           0.00975406           0.03208173           0.01327864
  3     2           0.00975406           0.03208173           0.01327864
  3     3           0.00975406           0.03208173           0.01327864
  4    -4           0.00033198           0.00211337           0.00055917
  4    -3           0.00033198           0.00211337           0.00055917
  4    -2           0.00033198           0.00211337           0.00055917
  4    -1           0.00033198           0.00211337           0.00055917
  4     0           0.00033198           0.00211337           0.00055917
  4     1           0.00033198           0.00211337           0.00055917
  4     2           0.00033198           0.00211337           0.00055917
  4     3           0.00033198           0.00211337           0.00055917
  4     4           0.00033198           0.00211337           0.00055917
