Atom: Cu, Spin: 1, Partial Phase Shift and DOS at Energy =    0.46611703
Total DOS in Cell and MT Volumes =    6.77830591   5.76332433
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0           0.11250696           1.21951366           1.02734726
  1    -1           0.12382563           0.89929865           0.64674215
  1     0           0.12382563           0.89982123           0.64674215
  1     1           0.12382563           0.90034381           0.64674215
  2    -2           3.02473199           0.56726325           0.55814635
  2    -1           3.02609630           0.52474990           0.51876859
  2     0           3.02336768           0.60882922           0.59752412
  2     1           3.02609630           0.52513539           0.51876859
  2     2           3.02473199           0.56650863           0.55814635
  3    -3           0.00058741           0.01123711           0.00830504
  3    -2           0.00088527           0.00300344           0.00137481
  3    -1           0.00068726           0.00739473           0.00517672
  3     0           0.00043763           0.01831905           0.01299751
  3     1           0.00068727           0.00741861           0.00517672
  3     2           0.00088527           0.00300080           0.00137481
  3     3           0.00058741           0.01230614           0.00830504
  4    -4           0.00000513           0.00087013           0.00023690
  4    -3           0.00002249          -0.00008584           0.00014958
  4    -2           0.00001522           0.00067183           0.00000707
  4    -1           0.00001633           0.00138722           0.00045500
  4     0          -0.00000984          -0.00074759          -0.00001111
  4     1           0.00001633           0.00138738           0.00045500
  4     2           0.00001522          -0.00003082           0.00000707
  4     3           0.00002249           0.00029981           0.00014958
  4     4           0.00000513           0.00041018           0.00023690
