Atom: Cu, Spin: 1, Partial Phase Shift and DOS at Energy =    0.61495304
Total DOS in Cell and MT Volumes =    4.07611830   3.57370083
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.11208997           0.55523205           0.45946660
  1    -1           0.07568053           0.40463780           0.28385891
  1     0           0.07568060           0.40514677           0.28385893
  1     1           0.07568053           0.40565584           0.28385891
  2    -2           2.97128615           0.45068794           0.44486996
  2    -1           2.97313227           0.47518226           0.47078874
  2     0           2.96944005           0.42533094           0.41895121
  2     1           2.97313227           0.47552414           0.47078874
  2     2           2.97128615           0.44999620           0.44486996
  3    -3           0.00083209           0.00268177           0.00139342
  3    -2           0.00137933           0.00430335           0.00199137
  3    -1           0.00102811           0.00235833           0.00109429
  3     0           0.00053807           0.00446250           0.00184212
  3     1           0.00102812           0.00240476           0.00109429
  3     2           0.00137933           0.00430060           0.00199137
  3     3           0.00083210           0.00374625           0.00139342
  4    -4          -0.00000018           0.00099648           0.00022116
  4    -3           0.00003793          -0.00002971           0.00012309
  4    -2           0.00002300           0.00036899           0.00007244
  4    -1           0.00002436           0.00108774           0.00035918
  4     0          -0.00003378           0.00036837           0.00003684
  4     1           0.00002436           0.00108798           0.00035918
  4     2           0.00002300          -0.00027057           0.00007244
  4     3           0.00003793           0.00031240           0.00012309
  4     4          -0.00000018           0.00054512           0.00022116
