Atom: Cu, Spin: 1, Partial Phase Shift and DOS at Energy =    0.64179979
Total DOS in Cell and MT Volumes =    2.66581117   2.18260157
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.11608713           0.44111707           0.36365006
  1    -1           0.08040628           0.44832128           0.32265592
  1     0           0.08040628           0.44878599           0.32265592
  1     1           0.08040628           0.44925069           0.32265592
  2    -2           2.97790363           0.17472802           0.17150691
  2    -1           2.97984652           0.13692787           0.13556644
  2     0           2.97596074           0.21252698           0.20744739
  2     1           2.97984652           0.13692787           0.13556644
  2     2           2.97790363           0.17472682           0.17150691
  3    -3           0.00102634           0.00814181           0.00601122
  3    -2           0.00160460           0.00051415           0.00024910
  3    -1           0.00122590           0.00528775           0.00368197
  3     0           0.00072700           0.01360488           0.00950508
  3     1           0.00122591           0.00532818           0.00368197
  3     2           0.00160460           0.00051017           0.00024910
  3     3           0.00102635           0.00911165           0.00601122
