Atom: Cu, Spin: 1, Partial Phase Shift and DOS at Energy =    0.72111516
Total DOS in Cell and MT Volumes =    4.98154209   4.27619958
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.21602818           0.86365740           0.70843494
  1    -1           0.05601456           0.53395801           0.37258920
  1     0           0.05601458           0.53441331           0.37258920
  1     1           0.05601456           0.53486863           0.37258920
  2    -2           2.94176560           0.49201024           0.48516060
  2    -1           2.94367359           0.48790786           0.48365893
  2     0           2.93985761           0.49538661           0.48666228
  2     1           2.94367359           0.48818326           0.48365893
  2     2           2.94176560           0.49142193           0.48516060
  3    -3           0.00137871           0.00770005           0.00348163
  3    -2           0.00201469           0.00699194           0.00353988
  3    -1           0.00159360           0.00733547           0.00350130
  3     0           0.00105638           0.00941085           0.00345211
  3     1           0.00159361           0.00738689           0.00350130
  3     2           0.00201469           0.00698729           0.00353988
  3     3           0.00137872           0.00866209           0.00348163
  4    -4           0.00001683           0.00082934           0.00013388
  4    -3           0.00006423           0.00007597           0.00013282
  4    -2           0.00004449           0.00144452           0.00013087
  4    -1           0.00004739           0.00038065           0.00013222
  4     0          -0.00002407           0.00040513           0.00013838
  4     1           0.00004739           0.00038089           0.00013222
  4     2           0.00004449           0.00090522           0.00013087
  4     3           0.00006423           0.00035162           0.00013282
  4     4           0.00001683           0.00048692           0.00013388
