Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.71757528
Total DOS in Cell and MT Volumes =   14.69286967  11.20172619
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.96297519           0.58679269           0.36563558
  1    -1          -0.39554637           1.18822242           0.66041437
  1     0          -0.39554637           1.18822242           0.66041437
  1     1          -0.39554637           1.18822242           0.66041437
  2    -2           1.31863023           1.76753201           1.55764682
  2    -1           1.31863023           2.58170897           2.27514289
  2     0           1.31863023           0.95335504           0.84015076
  2     1           1.31863023           2.58170897           2.27514289
  2     2           1.31863023           1.76753201           1.55764682
  3    -3           0.00867830           0.09638794           0.04051268
  3    -2           0.00867830           0.11794865           0.04957356
  3    -1           0.00867830           0.11651538           0.04896971
  3     0           0.00867830           0.06619678           0.02782713
  3     1           0.00867830           0.11651538           0.04896971
  3     2           0.00867830           0.11794865           0.04957356
  3     3           0.00867830           0.09638794           0.04051268
  4    -4           0.00027531           0.01090960           0.00291338
  4    -3           0.00027531           0.02972726           0.00793980
  4    -2           0.00027531           0.02033424           0.00543098
  4    -1           0.00027531           0.01547080           0.00413141
  4     0           0.00027531           0.00878821           0.00234715
  4     1           0.00027531           0.01547080           0.00413141
  4     2           0.00027531           0.02033424           0.00543098
  4     3           0.00027531           0.02972726           0.00793980
  4     4           0.00027531           0.01090960           0.00291338
Atom: V , Spin: 1, Partial Phase Shift and DOS at Energy =    0.71757528
Total DOS in Cell and MT Volumes =   25.01194082  21.53104677
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.75733900           0.44491729           0.30323160
  1    -1          -0.20551601           1.00372306           0.57478838
  1     0          -0.20551601           1.00372306           0.57478838
  1     1          -0.20551601           1.00372306           0.57478838
  2    -2           1.03545870           3.77239715           3.49025466
  2    -1           1.03545870           5.71141933           5.28478473
  2     0           1.03545870           1.83337497           1.69572460
  2     1           1.03545870           5.71141933           5.28478473
  2     2           1.03545870           3.77239715           3.49025466
  3    -3           0.00276359           0.07908622           0.02882096
  3    -2           0.00276359           0.10009174           0.03647498
  3    -1           0.00276359           0.09854880           0.03591193
  3     0           0.00276359           0.04989235           0.01818451
  3     1           0.00276359           0.09854880           0.03591193
  3     2           0.00276359           0.10009174           0.03647498
  3     3           0.00276359           0.07908622           0.02882096
  4    -4           0.00008551           0.01015296           0.00251566
  4    -3           0.00008551           0.02738063           0.00678534
  4    -2           0.00008551           0.01873766           0.00464343
  4    -1           0.00008551           0.01451153           0.00359560
  4     0           0.00008551           0.00793498           0.00196633
  4     1           0.00008551           0.01451153           0.00359560
  4     2           0.00008551           0.01873766           0.00464343
  4     3           0.00008551           0.02738063           0.00678534
  4     4           0.00008551           0.01015296           0.00251566
