Atom: Cu, Spin: 1, Partial Phase Shift and DOS at Energy =    0.60848253
Total DOS in Cell and MT Volumes =    7.81174971   6.64765643
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.08085145           1.23231870           1.01739581
  1    -1           0.08709276           0.98444780           0.69689422
  1     0           0.08709273           0.98488320           0.69689414
  1     1           0.08709276           0.98531889           0.69689422
  2    -2           2.98918381           0.71012675           0.69883875
  2    -1           2.99072441           0.71005919           0.70175973
  2     0           2.98764291           0.70925946           0.69591943
  2     1           2.99072441           0.71044410           0.70175973
  2     2           2.98918381           0.70938278           0.69883875
  3    -3           0.00097108           0.01102982           0.00703757
  3    -2           0.00140734           0.00648405           0.00299950
  3    -1           0.00111882           0.00751376           0.00458874
  3     0           0.00074948           0.01740994           0.01071082
  3     1           0.00111882           0.00754835           0.00458874
  3     2           0.00140734           0.00648103           0.00299950
  3     3           0.00097109           0.01193551           0.00703757
  4    -4           0.00001086           0.00138296           0.00035527
  4    -3           0.00003985          -0.00001702           0.00020715
  4    -2           0.00002776           0.00071879           0.00003117
  4    -1           0.00002963           0.00198620           0.00065739
  4     0          -0.00001428          -0.00028582          -0.00000273
  4     1           0.00002963           0.00198639           0.00065739
  4     2           0.00002776           0.00001895           0.00003117
  4     3           0.00003985           0.00036808           0.00020715
  4     4           0.00001086           0.00094786           0.00035527
