Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    1.05737213
Total DOS in Cell and MT Volumes =   12.37014214   9.64986584
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.32851916           0.80768905           0.48652325
  1    -1          -0.64198494           0.64266957           0.37436651
  1     0          -0.64198494           0.64266957           0.37436651
  1     1          -0.64198494           0.64266957           0.37436651
  2    -2           1.30538100           1.64650463           1.44214654
  2    -1           1.30538100           2.19508074           1.92256893
  2     0           1.30538100           1.09792851           0.96172415
  2     1           1.30538100           2.19508074           1.92256893
  2     2           1.30538100           1.64650463           1.44214654
  3    -3           0.01755040           0.08916222           0.03906514
  3    -2           0.01755040           0.12344150           0.05408463
  3    -1           0.01755040           0.10517790           0.04608088
  3     0           0.01755040           0.06513870           0.02854154
  3     1           0.01755040           0.10517790           0.04608088
  3     2           0.01755040           0.12344150           0.05408463
  3     3           0.01755040           0.08916222           0.03906514
  4    -4           0.00068675           0.01186611           0.00327146
  4    -3           0.00068675           0.02560737           0.00706038
  4    -2           0.00068675           0.01847400           0.00509358
  4    -1           0.00068675           0.01459056           0.00402247
  4     0           0.00068675           0.01156712           0.00318930
  4     1           0.00068675           0.01459056           0.00402247
  4     2           0.00068675           0.01847400           0.00509358
  4     3           0.00068675           0.02560737           0.00706038
  4     4           0.00068675           0.01186611           0.00327146
Atom: Ti, Spin: 1, Partial Phase Shift and DOS at Energy =    1.05737213
Total DOS in Cell and MT Volumes =   16.83582008  13.34569969
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.19506189           0.76199006           0.48417634
  1    -1          -0.47717167           0.99309125           0.56449443
  1     0          -0.47717167           0.99309125           0.56449443
  1     1          -0.47717167           0.99309125           0.56449443
  2    -2           0.79070575           2.30781668           2.03310283
  2    -1           0.79070575           3.16356340           2.78717602
  2     0           0.79070575           1.45206997           1.27902964
  2     1           0.79070575           3.16356340           2.78717602
  2     2           0.79070575           2.30781668           2.03310283
  3    -3           0.00512362           0.07061643           0.02683436
  3    -2           0.00512362           0.09917288           0.03768637
  3    -1           0.00512362           0.08478771           0.03221880
  3     0           0.00512362           0.04935950           0.01875770
  3     1           0.00512362           0.08478771           0.03221880
  3     2           0.00512362           0.09917288           0.03768637
  3     3           0.00512362           0.07061643           0.02683436
  4    -4           0.00018100           0.01105091           0.00283403
  4    -3           0.00018100           0.02357288           0.00604580
  4    -2           0.00018100           0.01702046           0.00436526
  4    -1           0.00018100           0.01365640           0.00350214
  4     0           0.00018100           0.01061132           0.00272150
  4     1           0.00018100           0.01365640           0.00350214
  4     2           0.00018100           0.01702046           0.00436526
  4     3           0.00018100           0.02357288           0.00604580
  4     4           0.00018100           0.01105091           0.00283403
