Atom: Cu, Spin: 1, Partial Phase Shift and DOS at Energy =    0.63594454
Total DOS in Cell and MT Volumes =    4.67146958   3.81497875
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.16003363           0.69171200           0.54405962
  1    -1           0.05561187           0.54935627           0.34664690
  1     0           0.05561187           0.54935627           0.34664690
  1     1           0.05561187           0.54935627           0.34664690
  2    -2           2.97918223           0.49437665           0.48025705
  2    -1           2.97918223           0.29953741           0.29104056
  2     0           2.97918223           0.68921589           0.66947354
  2     1           2.97918223           0.29953741           0.29104056
  2     2           2.97918223           0.49437665           0.48025705
  3    -3           0.00111284           0.00926928           0.00320783
  3    -2           0.00111284           0.00439569           0.00152067
  3    -1           0.00111284           0.00828327           0.00286620
  3     0           0.00111284           0.01074829           0.00372026
  3     1           0.00111284           0.00828327           0.00286620
  3     2           0.00111284           0.00439569           0.00152067
  3     3           0.00111284           0.00926928           0.00320783
Atom: Zn, Spin: 1, Partial Phase Shift and DOS at Energy =    0.63594454
Total DOS in Cell and MT Volumes =    3.04942344   2.16117644
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0           0.17841905           0.65073169           0.55202083
  1    -1           0.22024849           0.60944068           0.41133042
  1     0           0.22024849           0.60944068           0.41133042
  1     1           0.22024849           0.60944068           0.41133042
  2    -2           3.09561915           0.11109080           0.07678708
  2    -1           3.09561915           0.06921429           0.04785198
  2     0           3.09561915           0.15296731           0.10572217
  2     1           3.09561915           0.06921429           0.04785198
  2     2           3.09561915           0.11109080           0.07678708
  3    -3           0.00178880           0.00964248           0.00342379
  3    -2           0.00178880           0.00455027           0.00161510
  3    -1           0.00178880           0.00860104           0.00305358
  3     0           0.00178880           0.01120465           0.00397910
  3     1           0.00178880           0.00860104           0.00305358
  3     2           0.00178880           0.00455027           0.00161510
  3     3           0.00178880           0.00964248           0.00342379
