Atom: Rb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.14775032
Total DOS in Cell and MT Volumes =   11.51425780   7.39654779
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.20297362           4.87660973           3.61912072
  1    -1          -0.07463233           1.36407757           0.76424507
  1     0          -0.07463233           1.36407757           0.76424507
  1     1          -0.07463233           1.36407757           0.76424507
  2    -2           0.04812516           0.48573198           0.28873495
  2    -1           0.04812516           0.49260729           0.29276828
  2     0           0.04812516           0.47885666           0.28470163
  2     1           0.04812516           0.49260729           0.29276828
  2     2           0.04812516           0.48573198           0.28873495
  3    -3           0.00081896           0.01532674           0.00527657
  3    -2           0.00081896           0.01334035           0.00459325
  3    -1           0.00081896           0.01250474           0.00430731
  3     0           0.00081896           0.01955975           0.00673046
  3     1           0.00081896           0.01250474           0.00430731
  3     2           0.00081896           0.01334035           0.00459325
  3     3           0.00081896           0.01532674           0.00527657
  4    -4           0.00001847           0.00088215           0.00020981
  4    -3           0.00001847           0.00082241           0.00019623
  4    -2           0.00001847           0.00121088           0.00028796
  4    -1           0.00001847           0.00022958           0.00005539
  4     0           0.00001847           0.00168672           0.00040029
  4     1           0.00001847           0.00022958           0.00005539
  4     2           0.00001847           0.00121088           0.00028796
  4     3           0.00001847           0.00082241           0.00019623
  4     4           0.00001847           0.00088215           0.00020981
