Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    1.14047778
Total DOS in Cell and MT Volumes =   11.08844952   9.29780778
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.40686870           0.34677070           0.20348861
  1    -1          -0.70119137           0.20120323           0.12466757
  1     0          -0.70119137           0.20120323           0.12466757
  1     1          -0.70119137           0.20120323           0.12466757
  2    -2           1.37096114           1.97687957           1.72186329
  2    -1           1.37096114           1.97687957           1.72186329
  2     0           1.37096114           1.97687957           1.72186329
  2     1           1.37096114           1.97687957           1.72186329
  2     2           1.37096114           1.97687957           1.72186329
  3    -3           0.01959427           0.03351315           0.01509366
  3    -2           0.01959427           0.03351315           0.01509366
  3    -1           0.01959427           0.03351315           0.01509366
  3     0           0.01959427           0.03351315           0.01509366
  3     1           0.01959427           0.03351315           0.01509366
  3     2           0.01959427           0.03351315           0.01509366
  3     3           0.01959427           0.03351315           0.01509366
  4    -4           0.00074746           0.00211992           0.00059382
  4    -3           0.00074746           0.00211992           0.00059382
  4    -2           0.00074746           0.00211992           0.00059382
  4    -1           0.00074746           0.00211992           0.00059382
  4     0           0.00074746           0.00211992           0.00059382
  4     1           0.00074746           0.00211992           0.00059382
  4     2           0.00074746           0.00211992           0.00059382
  4     3           0.00074746           0.00211992           0.00059382
  4     4           0.00074746           0.00211992           0.00059382
Atom: V , Spin: 1, Partial Phase Shift and DOS at Energy =    1.14047778
Total DOS in Cell and MT Volumes =   18.47147554  16.37237766
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.14126612           0.46141906           0.29445976
  1    -1          -0.43286227           0.29732069           0.16910523
  1     0          -0.43286227           0.29732069           0.16910523
  1     1          -0.43286227           0.29732069           0.16910523
  2    -2           1.14374277           3.38494409           3.09983032
  2    -1           1.14374277           3.38494409           3.09983032
  2     0           1.14374277           3.38494409           3.09983032
  2     1           1.14374277           3.38494409           3.09983032
  2     2           1.14374277           3.38494409           3.09983032
  3    -3           0.00551259           0.02510497           0.00956056
  3    -2           0.00551259           0.02510497           0.00956056
  3    -1           0.00551259           0.02510497           0.00956056
  3     0           0.00551259           0.02510497           0.00956056
  3     1           0.00551259           0.02510497           0.00956056
  3     2           0.00551259           0.02510497           0.00956056
  3     3           0.00551259           0.02510497           0.00956056
  4    -4           0.00020595           0.00195990           0.00050296
  4    -3           0.00020595           0.00195990           0.00050296
  4    -2           0.00020595           0.00195990           0.00050296
  4    -1           0.00020595           0.00195990           0.00050296
  4     0           0.00020595           0.00195990           0.00050296
  4     1           0.00020595           0.00195990           0.00050296
  4     2           0.00020595           0.00195990           0.00050296
  4     3           0.00020595           0.00195990           0.00050296
  4     4           0.00020595           0.00195990           0.00050296
