Atom: Hf, Spin: 1, Partial Phase Shift and DOS at Energy =    0.64525890
Total DOS in Cell and MT Volumes =   12.52923207   9.30072744
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.96797002           0.44989013           0.28844063
  1    -1          -0.40704380           0.85234732           0.45908227
  1     0          -0.40704380           0.85234732           0.45908227
  1     1          -0.40704380           0.85234732           0.45908227
  2    -2           0.74403868           1.63061610           1.35751643
  2    -1           0.74403868           2.36321208           1.96763074
  2     0           0.74403868           0.89802011           0.74740211
  2     1           0.74403868           2.36321208           1.96763074
  2     2           0.74403868           1.63061610           1.35751643
  3    -3           0.00598784           0.06853289           0.02704612
  3    -2           0.00598784           0.08960791           0.03536260
  3    -1           0.00598784           0.08826079           0.03483069
  3     0           0.00598784           0.03894104           0.01536927
  3     1           0.00598784           0.08826079           0.03483069
  3     2           0.00598784           0.08960791           0.03536260
  3     3           0.00598784           0.06853289           0.02704612
  4    -4           0.00026972           0.00892917           0.00234072
  4    -3           0.00026972           0.01624424           0.00425891
  4    -2           0.00026972           0.01228394           0.00322058
  4    -1           0.00026972           0.01139713           0.00298760
  4     0           0.00026972           0.00717037           0.00187987
  4     1           0.00026972           0.01139713           0.00298760
  4     2           0.00026972           0.01228394           0.00322058
  4     3           0.00026972           0.01624424           0.00425891
  4     4           0.00026972           0.00892917           0.00234072
Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.64525890
Total DOS in Cell and MT Volumes =   12.87768907  10.19659343
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.91282969           0.41582287           0.27419317
  1    -1          -0.34476588           0.78077743           0.42711694
  1     0          -0.34476588           0.78077743           0.42711694
  1     1          -0.34476588           0.78077743           0.42711694
  2    -2           1.08080048           1.75296309           1.55371823
  2    -1           1.08080048           2.46881541           2.18827005
  2     0           1.08080048           1.03711077           0.91916642
  2     1           1.08080048           2.46881541           2.18827005
  2     2           1.08080048           1.75296309           1.55371823
