Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.77429545
Total DOS in Cell and MT Volumes =   16.48852084  13.24662668
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.04923742           0.39390143           0.24673809
  1    -1          -0.43902129           1.43249670           0.55503136
  1     0          -0.43995044           1.28402727           0.51006386
  1     1          -0.43902130           1.28158447           0.55503137
  2    -2           1.16658556          14.76998505           2.39041139
  2    -1           1.19852380          14.49446039           2.20528373
  2     0           1.11619771           3.48699310           1.19457400
  2     1           1.19852378           5.24054961           2.20528372
  2     2           1.16658600           3.76112262           2.39041139
  3    -3           0.00951382           0.08411539           0.03251010
  3    -2           0.01008472           0.09207941           0.04670340
  3    -1           0.00946333           0.12893182           0.05204638
  3     0           0.00938983           0.09355924           0.03392439
  3     1           0.00946333           0.12904955           0.05204638
  3     2           0.01008472           0.09239025           0.04670340
  3     3           0.00951382           0.08486331           0.03251010
  4    -4           0.00032576           0.01850217           0.00517732
  4    -3           0.00035775           0.00652427           0.00827722
  4    -2           0.00034102           0.00864164           0.00885080
  4    -1           0.00032536           0.01533016           0.00397837
  4     0           0.00032430           0.00759685           0.00217565
  4     1           0.00032536           0.01552010           0.00397837
  4     2           0.00034102           0.00862030           0.00885080
  4     3           0.00035775           0.01578457           0.00827723
  4     4           0.00032576           0.02282810           0.00517732
  5    -5           0.00000986          -0.17607056           0.00443408
  5    -4           0.00001114          -0.09722896           0.00105179
  5    -3           0.00001089          -0.02428274           0.00158578
  5    -2           0.00001028          -0.01106108           0.00157327
  5    -1           0.00000999          -0.21998717           0.00206261
  5     0           0.00000990          -0.17912363           0.00625783
  5     1           0.00000999          -0.21070741           0.00206261
  5     2           0.00001028          -0.00018186           0.00157327
  5     3           0.00001089          -0.01023123           0.00158578
  5     4           0.00001114          -0.03573914           0.00105179
  5     5           0.00000986          -0.05761114           0.00443408
  6    -6           0.00000024          -7.40013336           0.10953333
  6    -5           0.00000027          -6.55370164           0.03694479
  6    -4           0.00000027          -1.96139684           0.01148480
  6    -3           0.00000026          -0.49374455          -0.00097778
  6    -2           0.00000025          -3.59613490           0.03546312
  6    -1           0.00000024          -4.69273853           0.09315861
  6     0           0.00000024          -1.74511945           0.04372400
  6     1           0.00000024          -4.24095695           0.09315858
  6     2           0.00000025          -2.70092224           0.03546312
  6     3           0.00000026           0.03521508          -0.00097791
  6     4           0.00000027           0.69067950           0.01148477
  6     5           0.00000027           1.36914240           0.03694484
  6     6           0.00000024           1.83109946           0.10953336
