Atom: Cu, Spin: 1, Partial Phase Shift and DOS at Energy =    0.66283190
Total DOS in Cell and MT Volumes =    4.77703674   4.05196913
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.15540818           0.93136400           0.76688014
  1    -1           0.06525218           0.54746837           0.38207846
  1     0           0.06525223           0.54791016           0.38207848
  1     1           0.06525218           0.54835205           0.38207846
  2    -2           2.96988812           0.43077633           0.42337980
  2    -1           2.97162468           0.42798776           0.42318839
  2     0           2.96815157           0.43264533           0.42357124
  2     1           2.97162468           0.42836572           0.42318839
  2     2           2.96988812           0.43004572           0.42337980
  3    -3           0.00102365           0.00660661           0.00300831
  3    -2           0.00157353           0.00606186           0.00305627
  3    -1           0.00121820           0.00634709           0.00302541
  3     0           0.00073185           0.00812267           0.00298268
  3     1           0.00121820           0.00639175           0.00302541
  3     2           0.00157353           0.00605921           0.00305627
  3     3           0.00102366           0.00753496           0.00300831
  4    -4           0.00000586           0.00085681           0.00011040
  4    -3           0.00004477          -0.00008935           0.00010882
  4    -2           0.00002926           0.00169042           0.00010584
  4    -1           0.00003099           0.00030234           0.00010843
  4     0          -0.00002834           0.00024048           0.00011630
  4     1           0.00003099           0.00030256           0.00010843
  4     2           0.00002926           0.00100310           0.00010584
  4     3           0.00004477           0.00028884           0.00010882
  4     4           0.00000586           0.00040195           0.00011040
