Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.77844663
Total DOS in Cell and MT Volumes =   19.54007222  16.55151567
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.05408336           0.66560831           0.42388164
  1    -1          -0.44501711           0.36591017           0.20226607
  1     0          -0.44501711           0.36650201           0.20226607
  1     1          -0.44501711           0.36709386           0.20226607
  2    -2           1.15606225           3.52330073           3.07817960
  2    -1           1.21298911           3.44908300           3.10546383
  2     0           1.09913536           3.59397215           3.05089538
  2     1           1.21298911           3.45907994           3.10546383
  2     2           1.15606223           3.52475298           3.07817960
  3    -3           0.00873350           0.03430086           0.01372727
  3    -2           0.01035822           0.02848637           0.01414625
  3    -1           0.00890048           0.03522775           0.01376265
  3     0           0.00848304           0.03438927           0.01367419
  3     1           0.00890049           0.03522602           0.01376265
  3     2           0.01035822           0.02889157           0.01414625
  3     3           0.00873351           0.03548282           0.01372727
  4    -4           0.00022305          -0.00104844           0.00061855
  4    -3           0.00034862          -0.00813709           0.00065296
  4    -2           0.00030147          -0.00218072           0.00066309
  4    -1           0.00023549           0.00174615           0.00059771
  4     0           0.00022708          -0.00114872           0.00064245
  4     1           0.00023549           0.00177000           0.00059771
  4     2           0.00030147          -0.00266276           0.00066309
  4     3           0.00034862           0.00188371           0.00065296
  4     4           0.00022305           0.00254227           0.00061855
