Atom: Au, Spin: 1, Partial Phase Shift and DOS at Energy =    0.54099886
Total DOS in Cell and MT Volumes =    3.67180542   3.18067677
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.43091277           0.29913389           0.22892264
  1    -1           0.05787119           0.34803693           0.23853136
  1     0           0.05787119           0.32671722           0.22391963
  1     1           0.05787119           0.34803693           0.23853136
  2    -2           2.87460850           0.43597784           0.43344014
  2    -1           2.87460850           0.46782020           0.46509715
  2     0           2.87460850           0.38715569           0.38490217
  2     1           2.87460850           0.46782020           0.46509715
  2     2           2.87460850           0.43597784           0.43344014
  3    -3           0.00332782           0.01822370           0.00848338
  3    -2           0.00332782           0.01967368           0.00915837
  3    -1           0.00332782           0.02345512           0.01091868
  3     0           0.00332782           0.00858216           0.00399511
  3     1           0.00332782           0.02345512           0.01091868
  3     2           0.00332782           0.01967368           0.00915837
  3     3           0.00332782           0.01822370           0.00848338
  4    -4           0.00008789           0.00295859           0.00095292
  4    -3           0.00008789           0.00191163           0.00061571
  4    -2           0.00008789           0.00370428           0.00119310
  4    -1           0.00008789           0.00174855           0.00056319
  4     0           0.00008789           0.00319542           0.00102921
  4     1           0.00008789           0.00174855           0.00056319
  4     2           0.00008789           0.00370428           0.00119310
  4     3           0.00008789           0.00191163           0.00061571
  4     4           0.00008789           0.00295859           0.00095292
