Atom: Ag, Spin: 1, Partial Phase Shift and DOS at Energy =    0.45944888
Total DOS in Cell and MT Volumes =    1.80885041   1.41255848
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.12148771           0.45774126           0.37237395
  1    -1           0.03712802           0.27694232           0.18722486
  1     0           0.03712802           0.27694232           0.18722486
  1     1           0.03712802           0.27694232           0.18722486
  2    -2           3.01306478           0.09932873           0.09334284
  2    -1           3.01306478           0.10276732           0.09657087
  2     0           3.01306478           0.09589014           0.09011481
  2     1           3.01306478           0.10276732           0.09657087
  2     2           3.01306478           0.09932873           0.09334284
  3    -3           0.00183803           0.00225089           0.00100026
  3    -2           0.00183803           0.00306819           0.00136310
  3    -1           0.00183803           0.00175690           0.00078017
  3     0           0.00183803           0.00299187           0.00133039
  3     1           0.00183803           0.00175690           0.00078017
  3     2           0.00183803           0.00306819           0.00136310
  3     3           0.00183803           0.00225089           0.00100026
  4    -4           0.00004377           0.00045209           0.00014069
  4    -3           0.00004377           0.00015584           0.00004828
  4    -2           0.00004377           0.00024768           0.00007687
  4    -1           0.00004377           0.00056047           0.00017449
  4     0           0.00004377           0.00022399           0.00006960
  4     1           0.00004377           0.00056047           0.00017449
  4     2           0.00004377           0.00024768           0.00007687
  4     3           0.00004377           0.00015584           0.00004828
  4     4           0.00004377           0.00045209           0.00014069
