Atom: V , Spin: 1, Partial Phase Shift and DOS at Energy =    0.61502128
Total DOS in Cell and MT Volumes =   18.31390107  16.06893610
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.66748403           0.28071306           0.19843019
  1    -1          -0.16236745           0.64154446           0.37310277
  1     0          -0.16236745           0.64154446           0.37310277
  1     1          -0.16236745           0.64154446           0.37310277
  2    -2           0.97641766           2.87074935           2.67782413
  2    -1           0.97641766           4.16535311           3.88580245
  2     0           0.97641766           1.57614559           1.46984581
  2     1           0.97641766           4.16535311           3.88580245
  2     2           0.97641766           2.87074935           2.67782413
  3    -3           0.00171220           0.04796527           0.01707569
  3    -2           0.00171220           0.06338823           0.02256608
  3    -1           0.00171220           0.06184415           0.02201586
  3     0           0.00171220           0.02714695           0.00966544
  3     1           0.00171220           0.06184415           0.02201586
  3     2           0.00171220           0.06338823           0.02256608
  3     3           0.00171220           0.04796527           0.01707569
  4    -4           0.00004194           0.00719575           0.00175336
  4    -3           0.00004194           0.01384371           0.00337364
  4    -2           0.00004194           0.00983457           0.00239663
  4    -1           0.00004194           0.00980931           0.00239013
  4     0           0.00004194           0.00529520           0.00129042
  4     1           0.00004194           0.00980931           0.00239013
  4     2           0.00004194           0.00983457           0.00239663
  4     3           0.00004194           0.01384371           0.00337364
  4     4           0.00004194           0.00719575           0.00175336
Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.61502128
Total DOS in Cell and MT Volumes =   10.42688687   8.20780394
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.82233153           0.30889102           0.20172308
  1    -1          -0.30732213           0.69895323           0.38440404
  1     0          -0.30732213           0.69895323           0.38440404
  1     1          -0.30732213           0.69895323           0.38440404
  2    -2           1.23144071           1.38424959           1.22961047
  2    -1           1.23144071           1.94861391           1.73093578
  2     0           1.23144071           0.81988528           0.72828516
  2     1           1.23144071           1.94861391           1.73093578
  2     2           1.23144071           1.38424959           1.22961047
  3    -3           0.00663731           0.05704993           0.02311883
  3    -2           0.00663731           0.07440883           0.03015316
  3    -1           0.00663731           0.07242635           0.02934885
  3     0           0.00663731           0.03398529           0.01377381
