Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.94036051
Total DOS in Cell and MT Volumes =   11.92386677   9.05832280
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.21919558           0.74461061           0.45136302
  1    -1          -0.56256618           0.90090764           0.51550925
  1     0          -0.56256618           0.90090764           0.51550925
  1     1          -0.56256618           0.90090764           0.51550925
  2    -2           1.30056795           1.42569955           1.24812848
  2    -1           1.30056795           2.01730908           1.76599167
  2     0           1.30056795           0.83409002           0.73026529
  2     1           1.30056795           2.01730908           1.76599167
  2     2           1.30056795           1.42569955           1.24812848
  3    -3           0.01407924           0.07913899           0.03417637
  3    -2           0.01407924           0.10026605           0.04329853
  3    -1           0.01407924           0.08894519           0.03840875
  3     0           0.01407924           0.06442968           0.02782780
  3     1           0.01407924           0.08894519           0.03840875
  3     2           0.01407924           0.10026605           0.04329853
  3     3           0.01407924           0.07913899           0.03417637
  4    -4           0.00051527           0.00859315           0.00234216
  4    -3           0.00051527           0.03169734           0.00864054
  4    -2           0.00051527           0.02047881           0.00558238
  4    -1           0.00051527           0.01297121           0.00353547
  4     0           0.00051527           0.00781484           0.00213022
  4     1           0.00051527           0.01297121           0.00353547
  4     2           0.00051527           0.02047881           0.00558238
  4     3           0.00051527           0.03169734           0.00864054
  4     4           0.00051527           0.00859315           0.00234216
Atom: V , Spin: 1, Partial Phase Shift and DOS at Energy =    0.94036051
Total DOS in Cell and MT Volumes =   19.82178757  16.93852754
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.99909528           0.52603684           0.34935818
  1    -1          -0.33899689           0.76977231           0.43786493
  1     0          -0.33899689           0.76977231           0.43786493
  1     1          -0.33899689           0.76977231           0.43786493
  2    -2           1.06750326           2.98399627           2.74686251
  2    -1           1.06750326           4.42505303           4.07351782
  2     0           1.06750326           1.54293952           1.42020720
  2     1           1.06750326           4.42505303           4.07351782
  2     2           1.06750326           2.98399627           2.74686251
  3    -3           0.00353661           0.06153387           0.02283638
  3    -2           0.00353661           0.08294762           0.03078264
  3    -1           0.00353661           0.07216420           0.02678014
  3     0           0.00353661           0.04558837           0.01692075
  3     1           0.00353661           0.07216420           0.02678014
  3     2           0.00353661           0.08294762           0.03078264
  3     3           0.00353661           0.06153387           0.02283638
  4    -4           0.00010936           0.00781038           0.00196620
  4    -3           0.00010936           0.03032971           0.00763626
  4    -2           0.00010936           0.01954980           0.00492210
  4    -1           0.00010936           0.01225390           0.00308486
  4     0           0.00010936           0.00662837           0.00166879
  4     1           0.00010936           0.01225390           0.00308486
  4     2           0.00010936           0.01954980           0.00492210
  4     3           0.00010936           0.03032971           0.00763626
  4     4           0.00010936           0.00781038           0.00196620
